You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
https://bknrf-125-166-56-245.run.pinggy-free.link
https://egcoq-125-166-56-245.free.pinggy.net

RB: 0, SB: 0, TC: 0, AC: 4294967295               
RB: 0, SB: 0, TC: 1, AC: 0               
RB: 0, SB: 0, TC: 1, AC: 4294967295               
RB: 0, SB: 0, TC: 2, AC: 0               
RB: 0, SB: 0, TC: 2, AC: 4294967295               
RB: 165381, SB: 3342763, TC: 46, AC: 4294967295               
RB: 165381, SB: 3342763, TC: 47, AC: 0               
RB: 166266, SB: 3342775, TC: 47, AC: 1               
RB: 166266, SB: 3342775, TC: 47, AC: 0               
RB: 166266, SB: 3342775, TC: 47, AC: 0               
RB: 166266, SB: 3342775, TC: 47, AC: 4294967295               
RB: 166266, SB: 3342775, TC: 47, AC: 4294967295               
RB: 166266, SB: 3342775, TC: 48, AC: 0               
RB: 167151, SB: 3342787, TC: 48, AC: 1               
RB: 167151, SB: 3342787, TC: 48, AC: 0               
RB: 167151, SB: 3342787, TC: 48, AC: 0               
RB: 167151, SB: 3342787, TC: 48, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 49, AC: 0               
RB: 167151, SB: 3342787, TC: 49, AC: 0               
RB: 167151, SB: 3342787, TC: 49, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 50, AC: 0               
RB: 167151, SB: 3342787, TC: 50, AC: 0               
RB: 167151, SB: 3342787, TC: 50, AC: 0               
RB: 167151, SB: 3342787, TC: 50, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 51, AC: 0               
RB: 167151, SB: 3342787, TC: 51, AC: 0               
RB: 167151, SB: 3342787, TC: 51, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 52, AC: 0               
RB: 167151, SB: 3342787, TC: 52, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 52, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 53, AC: 0               
RB: 167151, SB: 3342787, TC: 53, AC: 0               
RB: 167151, SB: 3342787, TC: 53, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 54, AC: 0               
RB: 167151, SB: 3342787, TC: 54, AC: 0               
RB: 167151, SB: 3342787, TC: 54, AC: 4294967295               
RB: 167151, SB: 3342787, TC: 55, AC: 0               
RB: 168036, SB: 3342799, TC: 49, AC: 1               
RB: 168036, SB: 3342799, TC: 49, AC: 1               
RB: 168036, SB: 3342799, TC: 49, AC: 1               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 169135, SB: 3348334, TC: 50, AC: 2               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 190144, SB: 3351831, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 205256, SB: 3413806, TC: 55, AC: 7               
RB: 210899, SB: 3755723, TC: 55, AC: 6               
RB: 210899, SB: 3755723, TC: 55, AC: 5               
RB: 210899, SB: 3755723, TC: 55, AC: 0               
RB: 210899, SB: 3755723, TC: 55, AC: 0               
RB: 210899, SB: 3755723, TC: 55, AC: 4294967295               
RB: 210899, SB: 3755723, TC: 56, AC: 0               
RB: 210899, SB: 3755723, TC: 56, AC: 0               
RB: 210899, SB: 3755723, TC: 56, AC: 4294967295               
RB: 210899, SB: 3755723, TC: 57, AC: 0               
RB: 210899, SB: 3755723, TC: 57, AC: 0               
RB: 210899, SB: 3755723, TC: 57, AC: 4294967295               
RB: 210899, SB: 3755723, TC: 58, AC: 0               
RB: 210899, SB: 3755723, TC: 58, AC: 0               
RB: 210899, SB: 3755723, TC: 58, AC: 4294967295               
RB: 210899, SB: 3755723, TC: 59, AC: 0               
RB: 210899, SB: 3755723, TC: 59, AC: 4294967295               
RB: 210899, SB: 3755723, TC: 60, AC: 0               
RB: 210899, SB: 3755723, TC: 60, AC: 0               
RB: 210899, SB: 3755723, TC: 60, AC: 0               
RB: 210899, SB: 3755723, TC: 60, AC: 4294967295               
RB: 210899, SB: 3755723, TC: 61, AC: 0               
RB: 210899, SB: 3755723, TC: 61, AC: 0               
RB: 211895, SB: 3755723, TC: 56, AC: 1               
RB: 211895, SB: 3755723, TC: 56, AC: 1               
RB: 211895, SB: 3755723, TC: 56, AC: 1               
RB: 211895, SB: 3755723, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 1               
RB: 212935, SB: 3761508, TC: 56, AC: 0               
RB: 212935, SB: 3761508, TC: 57, AC: 1               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 240173, SB: 3765885, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 249644, SB: 4064991, TC: 62, AC: 7               
RB: 254336, SB: 4191280, TC: 62, AC: 7               
RB: 254336, SB: 4191280, TC: 62, AC: 7               
RB: 254336, SB: 4191280, TC: 62, AC: 7               
RB: 254336, SB: 4191280, TC: 62, AC: 6               
RB: 254336, SB: 4191280, TC: 63, AC: 7               
RB: 255221, SB: 4191292, TC: 63, AC: 7               
RB: 255221, SB: 4191292, TC: 63, AC: 7               
RB: 255221, SB: 4191292, TC: 63, AC: 7               
RB: 255221, SB: 4191292, TC: 63, AC: 6               
RB: 255221, SB: 4191292, TC: 64, AC: 7               
RB: 256106, SB: 4191304, TC: 64, AC: 8               
RB: 256106, SB: 4191304, TC: 64, AC: 8               
RB: 256991, SB: 4191304, TC: 65, AC: 8               
RB: 256991, SB: 4191304, TC: 65, AC: 7               
RB: 256991, SB: 4191304, TC: 66, AC: 8               
RB: 256991, SB: 4191304, TC: 66, AC: 8               
RB: 256991, SB: 4191316, TC: 65, AC: 8               
RB: 256991, SB: 4191316, TC: 65, AC: 7               
RB: 256991, SB: 4191316, TC: 65, AC: 7               
RB: 256991, SB: 4191316, TC: 65, AC: 7               
RB: 256991, SB: 4191316, TC: 65, AC: 6               
RB: 256991, SB: 4191316, TC: 66, AC: 7               
RB: 257876, SB: 4191328, TC: 66, AC: 8               
RB: 257876, SB: 4191328, TC: 66, AC: 7               
RB: 257876, SB: 4191328, TC: 66, AC: 7               
RB: 257876, SB: 4191328, TC: 66, AC: 7               
RB: 257876, SB: 4191328, TC: 66, AC: 6               
RB: 257876, SB: 4191328, TC: 67, AC: 7               
RB: 258761, SB: 4191340, TC: 67, AC: 8               
RB: 258761, SB: 4191340, TC: 67, AC: 8               
RB: 259478, SB: 4191340, TC: 68, AC: 8               
RB: 259478, SB: 4191340, TC: 68, AC: 8               
RB: 259478, SB: 4191340, TC: 68, AC: 7               
RB: 259478, SB: 4191340, TC: 69, AC: 8               
RB: 259478, SB: 4196796, TC: 68, AC: 8               
RB: 259478, SB: 4196796, TC: 68, AC: 6               
RB: 259478, SB: 4196796, TC: 68, AC: 0               
RB: 259478, SB: 4196796, TC: 68, AC: 0               
RB: 259478, SB: 4196796, TC: 69, AC: 1               
RB: 259478, SB: 4196796, TC: 69, AC: 1               
RB: 259478, SB: 4196796, TC: 69, AC: 0               
RB: 259478, SB: 4196796, TC: 70, AC: 1               
RB: 260363, SB: 4196808, TC: 69, AC: 1               
RB: 260363, SB: 4196808, TC: 69, AC: 0               
RB: 260363, SB: 4196808, TC: 69, AC: 4294967295               
RB: 260363, SB: 4196808, TC: 70, AC: 0               
RB: 260363, SB: 4196808, TC: 70, AC: 0               
RB: 260363, SB: 4196808, TC: 70, AC: 0               
RB: 260887, SB: 4197023, TC: 70, AC: 1               
RB: 260887, SB: 4197023, TC: 70, AC: 1               
RB: 260887, SB: 4197023, TC: 70, AC: 1               
RB: 260887, SB: 4197023, TC: 70, AC: 0               
RB: 260887, SB: 4197023, TC: 71, AC: 1               
RB: 261772, SB: 4197035, TC: 71, AC: 2               
RB: 261772, SB: 4197035, TC: 71, AC: 1               
RB: 261772, SB: 4197035, TC: 72, AC: 2               
RB: 261772, SB: 4197035, TC: 72, AC: 2               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 262598, SB: 4197035, TC: 72, AC: 3               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 265122, SB: 4278712, TC: 74, AC: 4               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 7               
RB: 281984, SB: 5028002, TC: 77, AC: 6               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 7               
RB: 281984, SB: 5028002, TC: 78, AC: 6               
RB: 281984, SB: 5028002, TC: 79, AC: 7               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 9               
RB: 295178, SB: 5272347, TC: 79, AC: 8               
RB: 295178, SB: 5272347, TC: 80, AC: 9               
RB: 295178, SB: 5272347, TC: 80, AC: 9               
RB: 295178, SB: 5272347, TC: 80, AC: 9               
RB: 300202, SB: 5521440, TC: 80, AC: 10               
RB: 300202, SB: 5521440, TC: 80, AC: 10               
RB: 300202, SB: 5521440, TC: 80, AC: 9               
RB: 300202, SB: 5521440, TC: 80, AC: 9               
RB: 300202, SB: 5521440, TC: 81, AC: 10               
RB: 301158, SB: 5521452, TC: 81, AC: 11               
RB: 301158, SB: 5521452, TC: 81, AC: 11               
RB: 301158, SB: 5521452, TC: 81, AC: 10               
RB: 301158, SB: 5521452, TC: 82, AC: 11               
RB: 301158, SB: 5521452, TC: 81, AC: 10               
RB: 301158, SB: 5521452, TC: 82, AC: 11               
RB: 301158, SB: 5521452, TC: 82, AC: 11               
RB: 301158, SB: 5521452, TC: 82, AC: 11               
RB: 301158, SB: 5521452, TC: 82, AC: 10               
RB: 301158, SB: 5521452, TC: 83, AC: 11               
RB: 301158, SB: 5521452, TC: 83, AC: 10               
RB: 301158, SB: 5521452, TC: 83, AC: 10               
RB: 301158, SB: 5521452, TC: 84, AC: 11               
RB: 303955, SB: 5521488, TC: 84, AC: 11               
RB: 303955, SB: 5521488, TC: 84, AC: 10               
RB: 303955, SB: 5521488, TC: 84, AC: 10               
RB: 303955, SB: 5521488, TC: 84, AC: 9               
RB: 303955, SB: 5521488, TC: 85, AC: 10               
RB: 303955, SB: 5521488, TC: 85, AC: 10               
RB: 304911, SB: 5521500, TC: 85, AC: 11               
RB: 304911, SB: 5521500, TC: 85, AC: 8               
RB: 304911, SB: 5521500, TC: 85, AC: 7               
RB: 304911, SB: 5521500, TC: 85, AC: 7               
RB: 304911, SB: 5521500, TC: 85, AC: 7               
RB: 304911, SB: 5521500, TC: 85, AC: 6               
RB: 304911, SB: 5521500, TC: 86, AC: 7               
RB: 305796, SB: 5521512, TC: 86, AC: 8               
RB: 305796, SB: 5521512, TC: 86, AC: 1               
RB: 305796, SB: 5521512, TC: 86, AC: 0               
RB: 305796, SB: 5521512, TC: 86, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 87, AC: 0               
RB: 305796, SB: 5521512, TC: 87, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 88, AC: 0               
RB: 305796, SB: 5521512, TC: 88, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 89, AC: 0               
RB: 305796, SB: 5521512, TC: 89, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 90, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 89, AC: 4294967294               
RB: 305796, SB: 5521512, TC: 91, AC: 0               
RB: 305796, SB: 5521512, TC: 91, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 92, AC: 0               
RB: 305796, SB: 5521512, TC: 92, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 93, AC: 0               
RB: 305796, SB: 5521512, TC: 93, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 94, AC: 0               
RB: 305796, SB: 5521512, TC: 94, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 95, AC: 0               
RB: 305796, SB: 5521512, TC: 95, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 96, AC: 0               
RB: 305796, SB: 5521512, TC: 96, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 97, AC: 0               
RB: 305796, SB: 5521512, TC: 97, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 98, AC: 0               
RB: 305796, SB: 5521512, TC: 98, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 99, AC: 0               
RB: 305796, SB: 5521512, TC: 99, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 99, AC: 4294967294               
RB: 305796, SB: 5521512, TC: 100, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 101, AC: 0               
RB: 305796, SB: 5521512, TC: 101, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 102, AC: 0               
RB: 305796, SB: 5521512, TC: 102, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 103, AC: 0               
RB: 305796, SB: 5521512, TC: 103, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 104, AC: 0               
RB: 305796, SB: 5521512, TC: 104, AC: 4294967295               
RB: 305796, SB: 5521512, TC: 105, AC: 0               





===========================

Time exceeded

===========================







